VARIABLES= "X", "Y", "K"
0 0 1
0.00641026 0 1.01931
0.0128205 0 1.03879
0.0192308 0 1.05844
0.025641 0 1.07826
0.0320513 0 1.09825
0.0384615 0 1.11841
0.0448718 0 1.13875
0.0512821 0 1.15927
0.0576923 0 1.17997
0.0641026 0 1.20084
0.0705128 0 1.22191
0.0769231 0 1.24316
0.0833333 0 1.2646
0.0897436 0 1.28623
0.0961538 0 1.30805
0.102564 0 1.33007
0.108974 0 1.35228
0.115385 0 1.3747
0.121795 0 1.39731
0.128205 0 1.42014
0.134615 0 1.44317
0.141026 0 1.46641
0.147436 0 1.48986
0.153846 0 1.51352
0.160256 0 1.53741
0.166667 0 1.56151
0.173077 0 1.58583
0.179487 0 1.61039
0.185897 0 1.63516
0.192308 0 1.66017
0.198718 0 1.68542
0.205128 0 1.7109
0.211538 0 1.73662
0.217949 0 1.76258
0.224359 0 1.78878
0.230769 0 1.81524
0.237179 0 1.84195
0.24359 0 1.86891
0.25 0 1.89613
0.25 0.0128205 1.98553
0.25 0.025641 2.0773
0.25 0.0384615 2.1715
0.25 0.0512821 2.26823
0.25 0.0641026 2.36757
0.25 0.0769231 2.46964
0.25 0.0897436 2.57451
0.25 0.102564 2.6823
0.25 0.115385 2.79313
0.25 0.128205 2.90709
0.25 0.141026 3.02433
0.25 0.153846 3.14495
0.25 0.166667 3.26909
0.25 0.179487 3.39689
0.25 0.192308 3.5285
0.25 0.205128 3.66406
0.25 0.217949 3.80373
0.25 0.230769 3.94768
0.25 0.24359 4.09606
0.25 0.25641 4.24908
0.25 0.269231 4.4069
0.25 0.282051 4.56973
0.25 0.294872 4.73776
0.25 0.307692 4.91121
0.25 0.320513 5.09031
0.25 0.333333 5.27527
0.25 0.346154 5.46634
0.25 0.358974 5.66376
0.25 0.371795 5.86781
0.25 0.384615 6.07875
0.25 0.397436 6.29686
0.25 0.410256 6.52244
0.25 0.423077 6.7558
0.25 0.435897 6.99724
0.25 0.448718 7.24712
0.25 0.461538 7.50577
0.25 0.474359 7.77355
0.25 0.487179 8.05085
0.25 0.5 8.33804
0.24359 0.5 8.24187
0.237179 0.5 8.14687
0.230769 0.5 8.053
0.224359 0.5 7.96027
0.217949 0.5 7.86865
0.211538 0.5 7.77814
0.205128 0.5 7.68871
0.198718 0.5 7.60035
0.192308 0.5 7.51305
0.185897 0.5 7.42679
0.179487 0.5 7.34156
0.173077 0.5 7.25735
0.166667 0.5 7.17415
0.160256 0.5 7.09193
0.153846 0.5 7.01069
0.147436 0.5 6.93042
0.141026 0.5 6.85109
0.134615 0.5 6.77271
0.128205 0.5 6.69525
0.121795 0.5 6.61871
0.115385 0.5 6.54307
0.108974 0.5 6.46833
0.102564 0.5 6.39446
0.0961538 0.5 6.32146
0.0897436 0.5 6.24931
0.0833333 0.5 6.17801
0.0769231 0.5 6.10755
0.0705128 0.5 6.03791
